reg_num_biz	com_id	com_name	chi_sht	sh_name	hld_shr_rat	ctrl_com_name
91510100698888960C	557282	成都欧康医药股份有限公司	欧康医药	赵卓君	52.15	成都欧康医药股份有限公司
915101007092429550	532147	四川蓝光发展股份有限公司	蓝光发展	杨铿	95.04	蓝光投资控股集团有限公司
9151010070927392XM	555973	成都卫士通信息产业股份有限公司	卫士通	中国电子科技集团公司	100.0	中国电子科技集团公司第三十研究所
9151010070929531XG	510701	成都拓利科技股份有限公司	拓利科技	张先银	27.82	成都拓利科技股份有限公司
915101007130204902	544906	成都达智咨询股份有限公司	成都达智咨询	陈伟	72.59	成都达智咨询股份有限公司
915101007130236323	469670	成都市康华药业股份有限公司	康华药业	奉友道	56.4	成都市康华药业股份有限公司
91510100713039490T	503916	成都博高信息技术股份有限公司	博高信息	何世刚	46.45	成都博高信息技术股份有限公司
91510100713042665P	295406	成都瑞琦科技实业股份有限公司	瑞琦科技	韦德	42.7	成都瑞创投资合伙企业（有限合伙）
91510100713042913D	531265	成都鹏业软件股份有限公司	鹏业软件	张鹏	74.95	成都鹏业软件股份有限公司
915101007130698769	543923	老肯医疗科技股份有限公司	老肯医疗	刘霞[控股股东:刘勇、刘俊(一致行动人)]	18.82	老肯医疗科技股份有限公司
91510100713077577L	397657	成都维纳软件股份有限公司	维纳软件	周密[联席股东：李白休（一致行动人）]	31.64	成都维纳软件股份有限公司
91510100716037634G	530066	成都西菱动力科技股份有限公司	西菱动力	魏晓林	33.99	成都西菱动力科技股份有限公司
91510100716067876D	497759	四川天一科技股份有限公司	天科股份	国务院国有资产监督管理委员会	100.0	中国化工集团公司
91510100720307596L	538642	金亚科技股份有限公司	金亚科技	周旭辉	27.98	成都金亚科技股份有限公司
91510100720312205T	539772	中铁高新工业股份有限公司	中铁工业	国务院国有资产监督管理委员会	100.0	中国铁路工程总公司
91510100720324302D	469525	中国航发航空科技股份有限公司	航发科技	中国航空发动机集团有限公司	52.85	中国航发成都发动机有限公司
91510100720333057H	497034	成都恒成工具股份有限公司	恒成工具	陈康夫	47.13	成都恒成工具股份有限公司
915101007203362901	554469	成都博瑞传播股份有限公司	博瑞传播	成都商报社	95.0	成都博瑞投资控股集团有限公司
91510100720370210C	557280	成都川美新技术股份有限公司	川美股份	李德全	51.0	四川昊坤投资股份有限公司
91510100720396648R	556816	成都红旗连锁股份有限公司	红旗连锁	曹世如	31.975	成都红旗连锁股份有限公司
915101007234013774	504029	四川川娇农牧科技股份有限公司	川娇农牧	李雪梅	36.36	四川川娇农牧科技股份有限公司
915101007234109512	493568	成都可为科技股份有限公司	可为科技	王泽宽	46.63	成都可为科技股份有限公司
915101007234137494	550697	成都埃森普特科技股份有限公司	埃森普特	刘莉	38.66	成都埃森普特科技股份有限公司
9151010072341539XY	535101	四川水井坊股份有限公司	水井坊	杨肇基	4.3622	成都盈盛投资控股有限公司
91510100723431912P	557014	四川川大智胜软件股份有限公司	川大智胜	游志胜	8.01	四川川大智胜软件股份有限公司
91510100723432720E	540273	成都特普生物科技股份有限公司	特普生物	黄永	49.09	成都特普生物科技股份有限公司
91510100723434670C	494810	成都欣捷高新技术开发股份有限公司	欣捷高新	关文捷	75.0	成都欣捷高新技术开发股份有限公司
915101007234484074	472949	四川格纳斯光电科技股份有限公司	格纳斯	王斌	45.22	四川格纳斯光电科技股份有限公司
915101007253543679	545483	成都高赛尔股份有限公司	高赛尔	尹芙蓉	70.0	成都高赛尔股份有限公司
91510100725362949Q	508212	成都邦普切削刀具股份有限公司	邦普刀具	何泽	29.63	成都邦普切削刀具股份有限公司
91510100725367029P	555062	四川嘉宝资产管理集团股份有限公司	嘉宝股份	杨铿	95.04	四川蓝光实业集团有限公司
91510100725369155J	535627	四川成飞集成科技股份有限公司	成飞集成	中国航空工业集团公司	53.17	四川成飞集成科技股份有限公司
91510100725373285P	468604	成都正合地产顾问股份有限公司	正合股份	毛勇	92.8	四川正合地产顾问有限公司
915101007253857531	563076	成都信谊物业股份有限公司	信谊股份	邱凌云	79.0	成都信谊物业股份有限公司
915101007301965784	486149	中科院成都信息技术股份有限公司	中科信息	中国科学院控股有限公司	33.51	中科院成都信息技术股份有限公司
91510100730219653J	507236	成都新兴中微科技股份有限公司	中微科技	钟钊	64.0	成都新兴中微科技股份有限公司
91510100730219960B	354883	成都瑞奇石化工程股份有限公司	瑞奇工程	唐联生	15.71	成都瑞奇石化工程股份有限公司
91510100732346066B	483105	成都指南针联网科技股份有限公司	联网科技	陈雨田	57.14	成都指南针联网科技股份有限公司
91510100732379378G	470308	成都九鼎瑞信科技股份有限公司	九鼎瑞信	罗蛟	40.63	成都九鼎瑞信科技股份有限公司
91510100732384353J	513603	成都否玖伍网络科技股份有限公司	否玖伍	邓旭	58.75	成都否玖伍网络科技股份有限公司
91510100732386818Q	487018	四川优机实业股份有限公司	优机股份	罗辑	25.9	四川优机实业股份有限公司
91510100734839497F	498606	成都来也旅游发展股份有限公司	成都来也旅游	杨振之	69.51	成都来也旅游发展股份有限公司
91510100737701741P	522225	成都网动光电子技术股份有限公司	网动光电子	汪润泉	36.84	成都网动光电子技术股份有限公司
9151010073770298X5	524420	成都安美勤信息技术股份有限公司	安美勤	王雪倩	90.13	成都安美勤信息技术股份有限公司
91510100737716847U	555070	成都飞鱼星科技股份有限公司	飞鱼星	周龙	35.54	成都飞鱼星科技股份有限公司
91510100737730294R	551042	四川君逸数码科技股份有限公司	君逸数码	曾立军	52.18	四川君逸数码科技股份有限公司
91510100737746376N	554435	成都畅达通检测技术股份有限公司	畅达通	曹大明	25.99	成都畅达通检测技术股份有限公司
915101007403158093	523628	成都力思特制药股份有限公司	力思特	黄绍渊	89.31	成都力思特投资(集团)有限公司
915101007403260146	496221	成都国科海博信息技术股份有限公司	国科海博信息技术	陈柯	36.78	成都国科海博信息技术股份有限公司
91510100740327535Y	548876	依米康科技集团股份有限公司	依米康	孙屹峥	17.6	四川依米康环境科技股份有限公司
91510100740341476L	449969	四川侨源气体股份有限公司	侨源气体	乔志涌	63.33	四川侨源气体股份有限公司
91510100743628755X	550794	成都美创医疗科技股份有限公司	美创医疗	王帝钧	21.26	成都美创医疗科技股份有限公司
91510100743643162Y	518641	四川纵横六合科技股份有限公司	汇锋传动	彭寒兵	52.1489	四川纵横六合科技股份有限公司
91510100743643293T	527458	成都共同管业集团股份有限公司	共同管业	杨蓉	34.71	成都共同投资有限公司
91510100746424686Y	503769	成都市成航发工艺股份有限公司	成航发	杭炜	57.5	成都市成航发工艺股份有限公司
91510100746435035K	554334	成都西部泰力智能设备股份有限公司	西部泰力	赵全起	40.72	成都西部泰力智能设备股份有限公司
91510100749713360L	424094	成都托展新材料股份有限公司	托展新材	付勇	93.18	四川日升投资有限公司
91510100749722574X	556165	四川泰立科技股份有限公司	泰立科技	杨钦	48.81	四川泰立科技股份有限公司
915101007497238179	556607	成都振芯科技股份有限公司	振芯科技	何燕	51.0	成都国腾电子集团有限公司
915101007528151223	480781	四川赛康智能科技股份有限公司	赛康智能	曾德华	50.0	四川赛康智能科技股份有限公司
9151010075595673X5	505660	四川达威科技股份有限公司	达威股份	严建林	23.13	四川达威科技股份有限公司
91510100755965740W	283763	成都晶宝时频技术股份有限公司	晶宝股份	何仁举	33.56	成都晶宝时频技术股份有限公司
91510100755995624Q	551307	四川安杰信科技股份有限公司	安杰信科技	米渝	42.03	四川安杰信科技股份有限公司
915101007587509723	504107	成都思晗科技股份有限公司	思晗科技	周小佳	48.68	成都思晗科技股份有限公司
91510100758751879A	518932	四川中光防雷科技股份有限公司	中光防雷	王雪颖	79.76	四川中光高技术研究所有限责任公司
91510100758755984E	556041	成都爱乐达航空制造股份有限公司	爱乐达	冉光文	13.83	成都爱乐达航空制造股份有限公司
91510100758759272C	551736	成都光大灵曦科技发展股份有限公司		黄灵	21.29	成都光大灵曦科技发展股份有限公司
91510100758768590R	393455	成都芯软科技股份公司	芯软科技	葛辉	55.79	成都芯软科技股份公司
91510100758784590C	517519	成都欧美克石油科技股份有限公司	欧美克	孙庚文	17.63	恒泰艾普石油天然气技术服务股份有限公司
91510100762253119T	530827	成都芯通科技股份有限公司	芯通科技	李睿	100.0	成都芯睿投资有限公司
91510100762255253G	470550	成都依能科技股份有限公司	依能科技	罗辉	71.43	成都依能科技股份有限公司
91510100762260052M	297576	四川华体照明科技股份有限公司	华体科技	梁熹	17.02	四川华体照明科技股份有限公司
915101007622632299	454420	成都嘉尚广告传媒股份有限公司	嘉尚传媒	张笑童	95.0	成都嘉尚广告传媒股份有限公司
91510100762270090B	539058	成都盛帮密封件股份有限公司	盛帮股份	赖喜隆	50.94	成都盛帮密封件股份有限公司
91510100762275502Q	498643	四川华南信息产业股份有限公司	华南信息	陈波	59.53	四川华南信息产业股份有限公司
91510100762276628A	550137	四川新天杰文化传媒股份有限公司	新天杰	林新生	98.5	成都市新天杰企业管理有限公司
91510100762283254C	503130	四川蜀塔实业股份有限公司	蜀塔实业	党飞	36.75	四川蜀塔实业股份有限公司
91510100762295001Q	556471	四川金石东方新材料设备股份有限公司	金石东方	蒯一希	16.63	四川金石东方新材料设备股份有限公司
91510100762328002X	496584	四川正源中溯科技股份有限公司	正源中溯	张成武	34.28	四川正源中溯科技股份有限公司
91510100765097115P	514174	四川永强机械施工股份有限公司	四川永强机械	章元强	55.37	四川永强机械施工股份有限公司
915101007653546522	496433	晨越建设项目管理集团股份有限公司	晨越建管	王宏毅	95.0	成都晨越投资有限公司
91510100765371516E	494933	成都仁新科技股份有限公司	仁新科技	胡亚春	45.09	成都仁新科技股份有限公司
915101007653750589	526418	成都惠锋新材料科技股份有限公司	惠锋新科	陈萍	68.0	成都惠锋新材料科技股份有限公司
91510100768627839R	569381	成都天大仪器股份有限公司	天大仪器	郑兆祥	95.0	成都天大仪器股份有限公司
91510100768641294J	550432	成都华气厚普机电设备股份有限公司	华气厚普	江涛	32.28	成都华气厚普机电设备股份有限公司
91510100771202903J	560874	成都联星微电子股份有限公司	联星股份	郭阳斌	74.54	成都睿阳企业管理咨询中心（有限合伙）
91510100774541134D	502836	成都普思生物科技股份有限公司	普思生物	刘丁	65.97	成都普思生物科技股份有限公司
91510100777457894E	508690	中自环保科技股份有限公司	中自环保	陈启章	58.21	中自环保科技股份有限公司
915101007774842008	550388	成都都成环保股份有限公司	都成环保	张建炯[联席股东：王晓东(一致行动人)]	45.09	成都都成环保股份有限公司
91510100780117241X	552018	成都市硕达科技股份有限公司	硕达科技	黄先明	55.0	成都市硕达科技股份有限公司
91510100780124716Q	283759	成都百裕制药股份有限公司	百裕制药	孙毅	60.45	成都百裕制药股份有限公司
915101007801342441	372483	爱斯特(成都)生物制药股份有限公司	爱斯特	郭鹏	100.0	醇化科技(香港)有限公司
9151010078014459XC	287214	四川西南交大铁路发展股份有限公司	交大铁发	王鹏翔	17.32	四川西南交大铁路发展股份有限公司
91510100782674914X	547482	成都网阔信息技术股份有限公司	网阔信息	兰翔	73.85	成都网阔信息技术股份有限公司
915101007826877821	548252	成都中讯创新科技股份有限公司	中讯创新	张军	40.14	成都中讯创新科技股份有限公司
91510100782688902B	558255	成都鹏翔运通物流股份有限公司	鹏翔物流	李成江	87.0	成都鹏翔运通物流股份有限公司
915101007826969452	553811	成都之维安科技股份有限公司	之维安	黄福建	68.01	成都之维安科技股份有限公司
91510100782697585N	551088	四川能信科技股份有限公司	能信科技	李卫阳	32.57	四川能信科技股份有限公司
91510100785419150B	550231	成都必控科技股份有限公司	必控科技	盛杰	45.09	成都必控科技股份有限公司
915101007854264499	554245	成都易信达科技股份有限公司	易信达	彭国宾	46.47	成都易信达科技股份有限公司
91510100785429105D	494304	成都运达科技股份有限公司	运达科技	何鸿云	90.0	四川天鸿投资有限公司
91510100788119620F	469622	成都天意天映数字科技传媒股份有限公司	天意天映	曾剑	48.97	成都天意天映数字科技传媒股份有限公司
91510100788124980A	301091	成都新图新材料股份有限公司	新图新材	黄山	63.2012	成都新图新材料股份有限公司
91510100788130504J	518680	成都搜搜电子商务股份有限公司	搜搜电子	谭杰	51.83	成都搜搜电子商务股份有限公司
91510100790003221N	548861	成都星娱文化传媒股份有限公司	星娱文化	王津	41.12	成都星娱文化传媒股份有限公司
91510100790036197P	409774	成都迈科高分子材料股份有限公司	迈科高材	袁念眉	39.92	成都迈科高分子材料股份有限公司
915101007921939112	486815	麦可思数据(成都)股份有限公司	麦可思	王伯庆	61.61	麦可思数据(成都)股份有限公司
91510100794904772J	449430	四川索牌科技股份有限公司	索牌科技	肖肖	32.62	四川索牌科技股份有限公司
9151010079492946XP	455248	四川九成信息技术股份有限公司	九成信息	向业锋	75.2	四川千行众联科技有限公司
9151010079780075X7	462715	成都普罗米新科技股份有限公司	普罗米新科技	北京博宇新光投资有限公司	58.0	成都普罗米新科技股份有限公司
9151010079780219XP	521327	四川新健康成生物股份有限公司	新健康成	王大平	25.18	四川新健康成生物股份有限公司
91510100797808962R	553205	成都皇家壹号家居艺术股份有限公司	皇家壹号	袁玉苹	72.52	成都皇家壹号家居艺术股份有限公司
91510100797822369H	551164	成都博智维讯信息技术股份有限公司	博智信息	唐伟	51.3	成都博智维讯信息技术股份有限公司
91510100797830975H	518334	四川联成迅康医药股份有限公司	联成迅康	肖建国	33.38	四川联成投资管理有限公司
91510100902051982G	556632	成都成设航空科技股份公司	成设航空	王宏吉	67.66	成都成设航空科技股份公司
91510100MA61R1UD6B	551297	成都初唐企业管理中心(有限合伙)	初唐合伙	刘洋	57.29	四川雷克斯智慧科技股份有限公司
91510104686322791U	544843	成都赛肯思创享生活景观设计股份有限公司	赛肯思	杨茜	81.08	成都赛肯思创享生活景观设计股份有限公司
9151010474469974XL	517784	山鼎设计股份有限公司	山鼎设计	袁歆	27.77	四川山鼎建筑工程设计股份有限公司
91510105716093089W	548192	成都华樱出国服务股份有限公司	华樱出国	胡宗跃	37.6	成都华樱出国服务股份有限公司
91510105746437532D	569628	绎达咨询(成都)股份有限公司	绎达股份	肖宝同	90.0	绎联文化发展(成都)有限公司
91510106567186205C	524531	成都移联创科技股份有限公司	移联创	姚嘉	82.85	成都移联合创科技中心(有限合伙)
91510106584983898H	561093	成都瑞安云科技股份有限公司	瑞安云	何川	86.52	成都瑞安云科技股份有限公司
91510106698854189F	571616	四川西华通用航空股份有限公司	西华航空	李大军	31.82	四川西华通用航空股份有限公司
91510107590207860A	570690	成都励翔文化创意股份有限公司	励翔股份	李军	67.0	成都励翔文化创意股份有限公司
9151010766755807XX	550575	成都武侯高新技术产业发展股份有限公司	武侯高新	成都市武侯区国有资产和金融管理办公室	100.0	成都西部智谷建设开发有限公司
91510107689044096P	355261	四川雷克斯智慧科技股份有限公司	雷克斯	刘洋	57.29	四川雷克斯智慧科技股份有限公司
915101077130030767	514197	成都陆迪科技股份有限公司	陆迪科技	梅建云	75.0	成都陆迪科技股份有限公司
91510107713039685R	560409	成都黑蚁文化创意股份有限公司	黑蚁文创	付冰	27.2	成都黑蚁文化创意股份有限公司
91510107720312707J	556096	成都利君实业股份有限公司	利君股份	何亚民	36.21	成都利君实业股份有限公司
91510107737736610C	550393	环能科技股份有限公司	环能德美	倪明亮	90.2	成都环能德美投资有限公司
915101077436163833	554488	成都佳发安泰科技股份有限公司	佳发安泰	袁斌	34.08	成都佳发安泰科技股份有限公司
915101077745302323	530761	四川凯普顿信息技术股份有限公司	凯普顿	马进	20.7	四川凯普顿信息技术股份有限公司
91510107788126783U	500708	四川省明厚天信息技术股份有限公司	明厚天	郑俊	46.9	四川省明厚天信息技术股份有限公司
91510108072437009W	559390	成都翰林文化股份有限公司	翰林文化	李瑞堂	30.0	成都翰林文化股份有限公司
91510108629517429X	298954	四川千里倍益康医疗科技股份有限公司	倍益康	张文	75.62	四川千里倍益康医疗科技股份有限公司
915101086936631054	495616	成都阿普奇科技股份有限公司	阿普奇	陈坚松	57.5	成都阿普奇科技股份有限公司
91510108725370041R	554877	成都富森美家居股份有限公司	富森美	刘兵	42.77	成都富森美家居股份有限公司
91510112202242278U	548461	成都龙之泉科技股份有限公司	龙之泉	钟家祥	51.91	成都龙之泉科技股份有限公司
91510112633134930L	555144	成都市贝瑞和康基因技术股份有限公司	贝瑞和康	高扬	13.89	成都天兴仪表股份有限公司
91510112684553545H	557840	四川帝华汽车科技股份有限公司	帝华科技	吴忠	73.75	四川帝华汽车科技股份有限公司
915101126845700387	550879	四川科志人防设备股份有限公司	科志股份	张社林	99.9	四川科志人防设备股份有限公司
915101126936712955	554113	成都新西南陶瓷艺术股份公司	新西南	徐素容	55.96	成都新西南陶瓷艺术股份公司
91510112792186252U	489124	成都豪能科技股份有限公司	豪能股份	向朝东	18.75	成都豪能科技股份有限公司
91510113202284670M	285939	成都蜀虹装备制造股份有限公司	蜀虹装备	黄和昌	94.12	四川蜀虹投资有限责任公司
91510113734817570A	555136	成都天翔环境股份有限公司	天翔环境	邓亲华	30.43	成都天保重型装备股份有限公司
915101142026063346	531270	成都俊马密封科技股份有限公司	俊马密封	马琼秀	40.84	成都俊马密封科技股份有限公司
91510115669650080W	503679	成都巨龙生物科技股份有限公司	巨龙科技	刘继勇	61.08	成都巨龙生物科技股份有限公司
91510115790045464L	438996	四川恒芯科技股份有限公司	恒芯科技	吴军	70.0	四川汇智科技咨询有限公司
915101157978226094	394434	成都安好精工机械股份有限公司	安好精工	费永刚	74.07	四川先锋汽车有限责任公司
91510121678395296Q	551953	四川川净洁净技术股份有限公司	川净股份	崔静涛	82.0	四川川净洁净技术股份有限公司
9151012259468674XW	518846	成都芯瑞科技股份有限公司	芯瑞科技	徐言根	72.67	成都芯瑞科技股份有限公司
91510122690918301X	545798	成都岷江源药业股份有限公司	岷江源	李永川	37.01	成都岷江源药业股份有限公司
91510122728065907T	482295	四川村田机械制造股份有限公司	村田股份	简兴福	79.15	川开实业集团有限公司
915101227403251770	572555	成都双流积利热能科技股份有限公司	双流热能	杨启林	40.15	成都双流积利热能科技股份有限公司
91510122752806381W	558784	四川飞宇电力股份有限公司	飞宇电力	陈荣忠	59.42	四川飞宇电力股份有限公司
91510122771247810K	472563	成都中亚通茂科技股份有限公司	中亚通茂	郝温利	60.0	成都中亚通茂科技股份有限公司
91510124674318293R	510787	成都深冷液化设备股份有限公司	成都深冷	谢乐敏	13.39	成都深冷液化设备股份有限公司
91510131728061340B	544295	成都东骏激光股份有限公司	东骏激光	毛冬[联席股东:曾滔勇、叶向明(一致行动人)]	25.0	东莞市东骏集团有限公司
91510132594676082D	504779	成都精诚以诺科技股份有限公司	精诚以诺	胡治国	51.3	成都胡氏联众企业管理咨询中心(有限合伙)
91510181693656386F	548224	四川康能电气股份有限公司	康能电气	钱成飞	51.0	四川康能电气股份有限公司
91510300203956766U	528531	阳煤化工股份有限公司	阳煤化工	张涌	65.0	四川香凤企业有限责任公司
91510300203957988N	449524	四川托普软件投资股份有限公司	四川托普软件投资	宋如华		四川托普科技发展公司工会工作委员会
91510300620714557Y	540552	自贡市川力科技股份有限公司	川力科技	施建国[联席股东:王艾平(夫妻)]	54.06	自贡市川力科技股份有限公司
915103006207168356	556035	四川威鹏电缆制造股份有限公司	威鹏电缆	陈永树	72.15	四川威鹏电缆制造股份有限公司
91510300620737855Y	548757	四川川润股份有限公司	四川川润	罗丽华	18.15	四川川润股份有限公司
91510300696985142X	540120	自贡天健生物科技股份有限公司	天健生物	曹建忠	51.62	自贡天健生物科技股份有限公司
915103007089040993	504333	自贡海天文化股份有限公司	海天文化	裴笑丛	55.76	自贡海天文化股份有限公司
91510300711887031U	548339	四川大西洋焊接材料股份有限公司	大西洋	自贡市国有资产监督管理委员会	100.0	自贡市国有资产经营投资有限责任公司
91510300720825051W	530223	四川川油天然气科技股份有限公司	川油科技	陈立峰	55.27	四川川油天然气科技股份有限公司
915103007274529487	539764	四川自贡百味斋食品股份有限公司	百味斋	甘丘平	53.09	四川自贡百味斋食品股份有限公司
91510300762306858F	394014	华西能源工业股份有限公司	华西能源	黎仁超	23.05	华西能源工业股份有限公司
91510300762334306G	548020	四川升拓检测技术股份有限公司	升拓检测	吴佳晔	27.65	四川升拓检测技术股份有限公司
91510300789128801W	570619	四川辉腾科技股份有限公司	辉腾科技	张胜才	31.5323	四川辉腾科技股份有限公司
9151030256325248XG	548887	四川牧天食品股份有限公司	牧天食品	张荩	98.0	四川天牧农业集团有限公司
91510400204360956E	521065	攀钢集团钒钛资源股份有限公司	攀钢钒钛	鞍钢集团公司	100.0	攀钢集团有限公司
91510400667422711X	279848	四川东立科技股份有限公司	东立科技	饶华	91.58	四川东立科技股份有限公司
915104007496067417	435698	攀枝花秉扬科技股份有限公司	秉扬科技	樊荣	62.93	攀枝花秉扬科技股份有限公司
91510500204706718H	548567	泸州老窖股份有限公司	泸州老窖	泸州市政府国有资产监督管理委员会	100.0	泸州老窖集团有限责任公司
915105005676266026	540791	四川议中新材料股份有限公司	议中股份	古应兰[联席股东：张建军(夫妻)]	42.543	四川议中新材料股份有限公司
91510500711880825C	548219	四川泸天化股份有限公司	泸天化	泸州市国有资产监督管理委员会	100.0	泸天化（集团）有限责任公司
91510500779827043W	546090	宏图物流股份有限公司	宏图物流	庭治宏	55.13	四川省宏图物流股份有限公司
9151050468794914XP	516332	四川金鼎印业股份有限公司	金鼎印业	焦秦川	85.7	四川金鼎印业股份有限公司
91510600205111863C	518920	四川金路集团股份有限公司	金路集团	德阳市国有资产监督管理委员会	100.0	德阳市国有资产经营有限公司
91510600205363163Y	554820	四川宏达股份有限公司	宏达股份	刘沧龙	42.0	四川宏达实业有限公司
91510600205366604X	518941	四川科新机电股份有限公司	科新机电	林祯华	17.99	四川科新机电股份有限公司
91510600214262049U	523356	四川汉舟电气股份有限公司	汉舟电气	郑学建	45.87	四川汉舟电气股份有限公司
915106005656722501	459974	四川德博尔生物科技股份有限公司	四川德博尔生物科技	张革	68.25	四川德博尔生物科技股份有限公司
91510600692259944U	554233	四川豪特精工装备股份有限公司	豪特装备	辜俊杰	84.0	四川豪特实业集团有限公司
91510600708943776N	523966	四川科力特硬质合金股份有限公司	科力特	邹政	22.64	四川科力特硬质合金股份有限公司
915106007091824899	474995	四川三星新材料科技股份有限公司	三星新材料	张清龙	35.0	四川三星新材料科技股份有限公司
9151060071753910XR	548553	德阳市中嘉实业股份有限公司	中嘉实业	聂森	27.26	德阳市中嘉实业股份有限公司
915106007334286294	526412	四川同人泰药业股份有限公司	同人泰	杨敏	80.0	金隆科技集团有限公司
91510600734889339A	540554	德阳天元重工股份有限公司	天元重工	唐明	85.85	成都观今科技有限公司
91510600735892505H	517228	国机重型装备集团股份有限公司	国重装5	国务院国有资产监督管理委员会	100.0	中国机械工业集团有限公司
91510600744670509N	526396	四川大宇信息系统股份有限公司	大宇信息	刘强	59.25	四川大宇信息系统股份有限公司
9151060075972395X3	560056	四川爱客信生物科技股份有限公司	爱客信	李冠良	24.0	广汉隆达饲料有限公司
91510600775802623M	542251	四川东方水利装备工程股份有限公司	东方水利	陈启春	60.58	四川东方水利装备工程股份有限公司
91510600795840694L	557264	四川路通路桥科技股份有限公司	路通路桥	张兴财	80.08	四川路通路桥科技股份有限公司
91510682717541664M	531542	四川安达农森科技股份有限公司	安达农森	马代秀	49.8	四川安达农森科技股份有限公司
91510700205402433Y	548344	四川九洲电器股份有限公司	四川九洲	绵阳市国有资产管理委员会	100.0	四川九洲电器集团有限责任公司
91510700205412308D	539501	四川长虹电器股份有限公司	四川长虹	绵阳市人民政府国有资产监督管理委员会	100.0	四川长虹电子集团有限公司
915107002054198848	548815	四川东材科技集团股份有限公司	东材科技	熊海涛	99.0099	广州诚信投资管理有限公司
91510700205700115B	547825	四川省羌山农牧科技股份有限公司	羌山农牧	张鑫燚	37.3734	四川省羌山农牧科技股份有限公司
91510700553485714L	549272	绵阳市勇辉生态农业股份有限公司	勇辉生态	邓勇	35.12	绵阳市勇辉生态农业股份有限公司
9151070058219270XB	538177	四川特飞科技股份有限公司	特飞科技	谢立东	11.9	四川特飞科技股份有限公司
91510700599965705H	449974	四川福德机器人股份有限公司	川机器人	胡天链	13.81	四川福德机器人股份有限公司
91510700620960125J	547939	利尔化学股份有限公司	利尔化学	中国工程物理研究院	100.0	四川久远投资控股集团有限公司
9151070066279054XC	507344	四川赛卓药业股份有限公司	四川赛卓药业	阙文彬	99.0	四川恒康资产管理有限公司
915107006969735120	495033	绵阳众工机械股份有限公司	众工机械	燕泽山	60.0	四川绵阳岷山实业集团有限公司
91510700708956104R	555380	绵阳富临精工机械股份有限公司	富临精工	安治富	69.77	四川富临实业集团有限公司
91510700711851637J	426179	四川远方高新装备零部件股份有限公司	远方高新	张誉川	44.9	四川远方高新装备零部件股份有限公司
91510700717509138R	514975	绵阳立德电子股份有限公司	立德电子	文云洋[联席股东：马富（一致行动人）]	41.5	绵阳立德电子股份有限公司
91510700735891908F	548788	四川西科种业股份有限公司	西科种业	周小东	20.0967	四川西科种业股份有限公司
915107007358967844	551338	四川富临运业集团股份有限公司	富临运业	安治富	69.77	四川富临实业集团有限公司
915107007496083093	552169	四川圣迪乐村生态食品股份有限公司	圣迪乐村	雷文勇	93.33	四川铁骑力士实业有限公司
91510700749609715M	540404	四川奇石缘科技股份有限公司	奇石缘	汤世友	28.49	四川奇石缘科技股份有限公司
915107007597278467	551107	四川西部资源控股股份有限公司	西部资源	阙文彬	99.95	四川恒康发展有限责任公司
915107007650985219	469534	四川龙华光电薄膜股份有限公司	龙华薄膜	张定芩	100.0	香港伟晖电子塑胶厂
915107007939595288	503792	浙江仁智股份有限公司	仁智股份	金环	80.0	西藏瀚澧电子科技合伙企业(有限合伙)
91510700793993945B	495166	四川长虹新能源科技股份有限公司	长虹能源	绵阳市国有资产监督管理委员会	100.0	四川长虹电子控股集团有限公司
91510700797858927T	457520	四川长虹民生物流股份有限公司	长虹民生	绵阳市国有资产监督管理委员会	100.0	四川长虹电子控股集团有限公司
91510700MA6240LW7X	518137	四川九洲光电科技股份有限公司	九洲光电	绵阳市人民政府国有资产监督管理委员会	100.0	四川九洲电器集团有限责任公司
915107035557572934	472597	绵阳捷智科技股份有限公司	捷智科技	张敏	90.0	深圳市亿迈天成科技有限公司
91510704620962534F	561195	四川恒力通农牧科技股份有限公司	恒力通	何虎	70.0	四川德通投资管理有限公司
91510726680442848R	505072	北川九皇山生态旅游股份有限公司	九皇山	邓远海	52.8	北川九皇山生态旅游股份有限公司
91510781567632877P	449324	四川南联环资科技股份有限公司	南联环资	曾伟	27.28	四川南联环资科技股份有限公司
915108000788769426	551470	四川华朴现代农业股份有限公司	华朴农业	王贵	100.0	珠海市众联永卓投资有限公司
91510800553483719T	550132	四川唯鸿生物科技股份公司	唯鸿生物	陈善明	49.57	四川唯鸿生物科技股份公司
91510800584202051G	446203	四川资博农副产品股份有限公司	资博股份	广元市人民政府国有资产监督管理委员会	100.0	四川广元资博实业集团有限公司
91510800793953927M	426943	四川捷报文化传播股份有限公司	捷报文化	张浩	65.92399999999999	四川捷报文化传播股份有限公司
91510800797879306F	554642	广元市广信农业融资担保股份有限公司	广信担保	广元市人民政府国有资产监督管理委员会	100.0	广元市中小企业金融服务(集团)有限公司
91510802565658205E	550792	四川百夫长清真饮品股份有限公司	百夫长	丁爱仓	85.26	四川百夫长清真饮品股份有限公司
91510823752311442T	548369	剑门关旅游开发股份有限公司	剑门旅游	剑阁县国有资产监督管理局	100.0	四川省剑门关发展投资有限公司
915109002063594815	502937	四川美丰化工股份有限公司	四川美丰	中国石油化工集团公司	100.0	成都华川石油天然气勘探开发有限公司
91510900206360802D	484605	天齐锂业股份有限公司	天齐锂业	蒋卫平	88.6	成都天齐实业(集团)有限公司
91510900563280587W	467893	四川瑞宝电子股份有限公司	瑞宝股份	曾尚成	90.0	四川金湾电子有限责任公司
